student_id	species	park	observer	body_mass	landscape	vegetation	lion_presence	env_var	env_value
lv25974	Giraffe	Golden Tusk Safari	Obs_2	936.6780626274713	Hilly	Dense	Present	predator_density_per_sq_km	2.037082531025989
lv25974	Giraffe	Lionshade Wilderness	Obs_2	916.1658359708656	Hilly	Dense	Present	distance_to_water_km	3.466786814170369
lv25974	Giraffe	Lionshade Wilderness	Obs_2	916.1658359708656	Hilly	Dense	Present	average_annual_rainfall_mm	1445.209279466885
lv25974	Giraffe	Lionshade Wilderness	Obs_2	916.1658359708656	Hilly	Dense	Present	predator_density_per_sq_km	0.44516192972604773
lv25974	Giraffe	Lionshade Wilderness	Obs_5	1179.1929941831647	Flat	Dense	Absent	distance_to_water_km	8.938970221608756
lv25974	Giraffe	Lionshade Wilderness	Obs_5	1179.1929941831647	Flat	Dense	Absent	average_annual_rainfall_mm	644.1380244058748
lv25974	Giraffe	Lionshade Wilderness	Obs_5	1179.1929941831647	Flat	Dense	Absent	predator_density_per_sq_km	5.076399024530547
lv25974	Giraffe	Savanna Whisper Reserve	Obs_1	1403.2565849141708	Hilly	Open	Absent	distance_to_water_km	3.093013746672734
lv25974	Giraffe	Savanna Whisper Reserve	Obs_1	1403.2565849141708	Hilly	Open	Absent	average_annual_rainfall_mm	1030.323745418584
lv25974	Giraffe	Savanna Whisper Reserve	Obs_1	1403.2565849141708	Hilly	Open	Absent	predator_density_per_sq_km	0.6554246889016688
lv25974	Giraffe	Savanna Whisper Reserve	Obs_2	690.7868093502127	Hilly	Open	Present	distance_to_water_km	6.572886020496917
lv25974	Giraffe	Savanna Whisper Reserve	Obs_2	690.7868093502127	Hilly	Open	Present	average_annual_rainfall_mm	1159.8967860479443
lv25974	Giraffe	Savanna Whisper Reserve	Obs_2	690.7868093502127	Hilly	Open	Present	predator_density_per_sq_km	0.3601644342153092
lv25974	Giraffe	Savanna Whisper Reserve	Obs_3	923.0980317121496	Hilly	Dense	Present	distance_to_water_km	1.787853387336089
lv25974	Giraffe	Savanna Whisper Reserve	Obs_3	923.0980317121496	Hilly	Dense	Present	average_annual_rainfall_mm	1176.0206017277876
lv25974	Giraffe	Savanna Whisper Reserve	Obs_3	923.0980317121496	Hilly	Dense	Present	predator_density_per_sq_km	0.7822018284928616
lv25974	Giraffe	Zebra Horizon Park	Obs_4	1053.4513762336758	Hilly	Open	Absent	distance_to_water_km	2.89071879794042
lv25974	Giraffe	Zebra Horizon Park	Obs_4	1053.4513762336758	Hilly	Open	Absent	average_annual_rainfall_mm	909.4760008400859
lv25974	Giraffe	Zebra Horizon Park	Obs_4	1053.4513762336758	Hilly	Open	Absent	predator_density_per_sq_km	1.1081544111970563
lv25974	Giraffe	Zebra Horizon Park	Obs_2	1607.7934078530477	Hilly	Dense	Absent	distance_to_water_km	4.20940896482238
lv25974	Giraffe	Zebra Horizon Park	Obs_2	1607.7934078530477	Hilly	Dense	Absent	average_annual_rainfall_mm	1023.8505985985203
lv25974	Giraffe	Zebra Horizon Park	Obs_2	1607.7934078530477	Hilly	Dense	Absent	predator_density_per_sq_km	3.115952379681506
lv25974	Giraffe	Golden Tusk Safari	Obs_2	1243.4381425079378	Flat	Dense	Present	distance_to_water_km	4.429316005683781
lv25974	Giraffe	Golden Tusk Safari	Obs_2	1243.4381425079378	Flat	Dense	Present	average_annual_rainfall_mm	1288.3792455429032
lv25974	Giraffe	Golden Tusk Safari	Obs_2	1243.4381425079378	Flat	Dense	Present	predator_density_per_sq_km	1.8924017201262764
lv25974	Giraffe	Zebra Horizon Park	Obs_1	1631.4237464011821	Flat	Dense	Present	distance_to_water_km	2.462485364576063
lv25974	Giraffe	Zebra Horizon Park	Obs_1	1631.4237464011821	Flat	Dense	Present	average_annual_rainfall_mm	563.0602248770723
lv25974	Giraffe	Zebra Horizon Park	Obs_1	1631.4237464011821	Flat	Dense	Present	predator_density_per_sq_km	1.1048625106001344
lv25974	Giraffe	Savanna Whisper Reserve	Obs_1	1864.112466835211	Flat	Dense	Absent	distance_to_water_km	1.7562055802406382
lv25974	Giraffe	Savanna Whisper Reserve	Obs_1	1864.112466835211	Flat	Dense	Absent	average_annual_rainfall_mm	765.4780865403754
lv25974	Giraffe	Savanna Whisper Reserve	Obs_1	1864.112466835211	Flat	Dense	Absent	predator_density_per_sq_km	0.3780841584309596
lv25974	Giraffe	Savanna Whisper Reserve	Obs_3	1109.7846508903817	Hilly	Open	Present	distance_to_water_km	4.307379873767388
lv25974	Giraffe	Savanna Whisper Reserve	Obs_3	1109.7846508903817	Hilly	Open	Present	average_annual_rainfall_mm	1096.1206942949832
lv25974	Giraffe	Savanna Whisper Reserve	Obs_3	1109.7846508903817	Hilly	Open	Present	predator_density_per_sq_km	0.5454051198575431
lv25974	Giraffe	Golden Tusk Safari	Obs_4	1340.001408207386	Flat	Open	Present	distance_to_water_km	2.384383775817598
lv25974	Giraffe	Golden Tusk Safari	Obs_4	1340.001408207386	Flat	Open	Present	average_annual_rainfall_mm	866.5654064989026
lv25974	Giraffe	Golden Tusk Safari	Obs_4	1340.001408207386	Flat	Open	Present	predator_density_per_sq_km	0.8919908069540992
lv25974	Giraffe	Lionshade Wilderness	Obs_4	1046.4582748823818	Flat	Dense	Absent	distance_to_water_km	4.4071745401413835
lv25974	Giraffe	Lionshade Wilderness	Obs_4	1046.4582748823818	Flat	Dense	Absent	average_annual_rainfall_mm	1411.0011981912999
lv25974	Giraffe	Lionshade Wilderness	Obs_4	1046.4582748823818	Flat	Dense	Absent	predator_density_per_sq_km	5.972217383236276
lv25974	Giraffe	Golden Tusk Safari	Obs_4	1885.1349061446072	Hilly	Open	Present	distance_to_water_km	3.783018745404193
lv25974	Giraffe	Golden Tusk Safari	Obs_4	1885.1349061446072	Hilly	Open	Present	average_annual_rainfall_mm	1201.9761590064506
lv25974	Giraffe	Golden Tusk Safari	Obs_4	1885.1349061446072	Hilly	Open	Present	predator_density_per_sq_km	0.27194394949534595
lv25974	Giraffe	Lionshade Wilderness	Obs_1	1233.4330747325141	Flat	Open	Present	distance_to_water_km	3.264436482629103
lv25974	Giraffe	Lionshade Wilderness	Obs_1	1233.4330747325141	Flat	Open	Present	average_annual_rainfall_mm	1021.6500257244268
lv25974	Giraffe	Lionshade Wilderness	Obs_1	1233.4330747325141	Flat	Open	Present	predator_density_per_sq_km	2.2072298247073805
lv25974	Giraffe	Golden Tusk Safari	Obs_4	1124.997814863585	Hilly	Dense	Present	distance_to_water_km	1.6358492990557305
lv25974	Giraffe	Golden Tusk Safari	Obs_4	1124.997814863585	Hilly	Dense	Present	average_annual_rainfall_mm	547.672804738996
lv25974	Giraffe	Golden Tusk Safari	Obs_4	1124.997814863585	Hilly	Dense	Present	predator_density_per_sq_km	0.6913811744236003
lv25974	Giraffe	Golden Tusk Safari	Obs_1	1100.8590752256657	Flat	Open	Present	distance_to_water_km	5.818484167390888
lv25974	Giraffe	Golden Tusk Safari	Obs_1	1100.8590752256657	Flat	Open	Present	average_annual_rainfall_mm	1007.8300675978726
lv25974	Giraffe	Golden Tusk Safari	Obs_1	1100.8590752256657	Flat	Open	Present	predator_density_per_sq_km	3.2097518536380183
lv25974	Giraffe	Golden Tusk Safari	Obs_1	1958.5507662239656	Hilly	Open	Present	distance_to_water_km	5.456176913221389
lv25974	Giraffe	Golden Tusk Safari	Obs_1	1958.5507662239656	Hilly	Open	Present	average_annual_rainfall_mm	905.0752395409021
lv25974	Giraffe	Golden Tusk Safari	Obs_1	1958.5507662239656	Hilly	Open	Present	predator_density_per_sq_km	0.45048051807679984
lv25974	Giraffe	Savanna Whisper Reserve	Obs_3	914.2518577691803	Flat	Dense	Absent	distance_to_water_km	4.113533564870506
lv25974	Giraffe	Savanna Whisper Reserve	Obs_3	914.2518577691803	Flat	Dense	Absent	average_annual_rainfall_mm	969.2960459438207
lv25974	Giraffe	Savanna Whisper Reserve	Obs_3	914.2518577691803	Flat	Dense	Absent	predator_density_per_sq_km	1.105763740685122
lv25974	Giraffe	Zebra Horizon Park	Obs_2	1345.2861927743047	Flat	Open	Present	distance_to_water_km	3.890505206990843
lv25974	Giraffe	Zebra Horizon Park	Obs_2	1345.2861927743047	Flat	Open	Present	average_annual_rainfall_mm	645.5322318832943
lv25974	Giraffe	Zebra Horizon Park	Obs_2	1345.2861927743047	Flat	Open	Present	predator_density_per_sq_km	0.4631586350908609
lv25974	Giraffe	Zebra Horizon Park	Obs_1	1423.3206324431662	Hilly	Dense	Absent	distance_to_water_km	4.638798489907456
lv25974	Giraffe	Zebra Horizon Park	Obs_1	1423.3206324431662	Hilly	Dense	Absent	average_annual_rainfall_mm	1149.5974131489775
lv25974	Giraffe	Zebra Horizon Park	Obs_1	1423.3206324431662	Hilly	Dense	Absent	predator_density_per_sq_km	1.8822380076683363
lv25974	Giraffe	Lionshade Wilderness	Obs_1	1568.699923905689	Flat	Open	Absent	distance_to_water_km	NA
lv25974	Giraffe	Lionshade Wilderness	Obs_1	1568.699923905689	Flat	Open	Absent	average_annual_rainfall_mm	688.3130679078901
lv25974	Giraffe	Lionshade Wilderness	Obs_1	1568.699923905689	Flat	Open	Absent	predator_density_per_sq_km	2.825387835609018
lv25974	Giraffe	Golden Tusk Safari	Obs_2	1240.0246315601992	Flat	Dense	Absent	distance_to_water_km	4.65845112812017
lv25974	Giraffe	Golden Tusk Safari	Obs_2	1240.0246315601992	Flat	Dense	Absent	average_annual_rainfall_mm	932.1334055672771
lv25974	Giraffe	Golden Tusk Safari	Obs_2	1240.0246315601992	Flat	Dense	Absent	predator_density_per_sq_km	3.9176998337660063
lv25974	Giraffe	Savanna Whisper Reserve	Obs_5	889.6776896785805	Hilly	Dense	Present	distance_to_water_km	1.4167846916733289
lv25974	Giraffe	Savanna Whisper Reserve	Obs_5	889.6776896785805	Hilly	Dense	Present	average_annual_rainfall_mm	1114.4277488354057
lv25974	Giraffe	Savanna Whisper Reserve	Obs_5	889.6776896785805	Hilly	Dense	Present	predator_density_per_sq_km	1.7477346441659127
lv25974	Giraffe	Golden Tusk Safari	Obs_1	770.626276126467	Hilly	Open	Absent	distance_to_water_km	3.1940032483773195
lv25974	Giraffe	Golden Tusk Safari	Obs_1	770.626276126467	Hilly	Open	Absent	average_annual_rainfall_mm	764.9452632960856
lv25974	Giraffe	Golden Tusk Safari	Obs_1	770.626276126467	Hilly	Open	Absent	predator_density_per_sq_km	3.6338270556250176
lv25974	Giraffe	Golden Tusk Safari	Obs_5	1539.0546308273485	Flat	Open	Present	distance_to_water_km	1.106526132980367
lv25974	Giraffe	Golden Tusk Safari	Obs_5	1539.0546308273485	Flat	Open	Present	average_annual_rainfall_mm	1174.8974217040193
lv25974	Giraffe	Golden Tusk Safari	Obs_5	1539.0546308273485	Flat	Open	Present	predator_density_per_sq_km	2.3928777857595827
lv25974	Giraffe	Golden Tusk Safari	Obs_5	1666.6398880465747	Hilly	Dense	Absent	distance_to_water_km	6.361659691328187
lv25974	Giraffe	Golden Tusk Safari	Obs_5	1666.6398880465747	Hilly	Dense	Absent	average_annual_rainfall_mm	605.0468795044923
lv25974	Giraffe	Golden Tusk Safari	Obs_5	1666.6398880465747	Hilly	Dense	Absent	predator_density_per_sq_km	0.9118202174980532
lv25974	Giraffe	Savanna Whisper Reserve	Obs_5	964.7270040272915	NA	Open	Absent	distance_to_water_km	6.604505741213069
lv25974	Giraffe	Savanna Whisper Reserve	Obs_5	964.7270040272915	NA	Open	Absent	average_annual_rainfall_mm	157.06759631183752
lv25974	Giraffe	Savanna Whisper Reserve	Obs_5	964.7270040272915	NA	Open	Absent	predator_density_per_sq_km	NA
lv25974	Giraffe	Zebra Horizon Park	Obs_5	1686.219491330584	Hilly	Open	Present	distance_to_water_km	8.388462922070788
lv25974	Giraffe	Zebra Horizon Park	Obs_5	1686.219491330584	Hilly	Open	Present	average_annual_rainfall_mm	1139.4903972357558
lv25974	Giraffe	Zebra Horizon Park	Obs_5	1686.219491330584	Hilly	Open	Present	predator_density_per_sq_km	0.5064164380710597
lv25974	Giraffe	Golden Tusk Safari	Obs_3	1247.6139441992082	Flat	Open	Present	distance_to_water_km	3.4913659415196947
lv25974	Giraffe	Golden Tusk Safari	Obs_3	1247.6139441992082	Flat	Open	Present	average_annual_rainfall_mm	1252.1619480883
lv25974	Giraffe	Golden Tusk Safari	Obs_3	1247.6139441992082	Flat	Open	Present	predator_density_per_sq_km	0.8784102682452163
lv25974	Giraffe	Savanna Whisper Reserve	Obs_1	1214.2646256717483	Flat	Open	Present	distance_to_water_km	2.1154932421538053
lv25974	Giraffe	Savanna Whisper Reserve	Obs_1	1214.2646256717483	Flat	Open	Present	average_annual_rainfall_mm	914.2463729225848
lv25974	Giraffe	Savanna Whisper Reserve	Obs_1	1214.2646256717483	Flat	Open	Present	predator_density_per_sq_km	2.3506093580570666
lv25974	Giraffe	Golden Tusk Safari	Obs_2	3503.6920006582814	Flat	Dense	Absent	distance_to_water_km	6.411160845114801
lv25974	Giraffe	Golden Tusk Safari	Obs_2	3503.6920006582814	Flat	Dense	Absent	average_annual_rainfall_mm	1151.2378763774825
lv25974	Giraffe	Golden Tusk Safari	Obs_2	3503.6920006582814	Flat	Dense	Absent	predator_density_per_sq_km	1.4606753546392137
lv25974	Giraffe	Zebra Horizon Park	Obs_3	1283.2460010145167	Flat	Open	Absent	distance_to_water_km	0.4889118367671891
lv25974	Giraffe	Zebra Horizon Park	Obs_3	1283.2460010145167	Flat	Open	Absent	average_annual_rainfall_mm	653.2250424748986
lv25974	Giraffe	Zebra Horizon Park	Obs_3	1283.2460010145167	Flat	Open	Absent	predator_density_per_sq_km	1.3773345309919172
lv25974	Giraffe	Golden Tusk Safari	Obs_4	1457.2789746196056	Hilly	Dense	Present	distance_to_water_km	4.737222266600141
lv25974	Giraffe	Golden Tusk Safari	Obs_4	1457.2789746196056	Hilly	Dense	Present	average_annual_rainfall_mm	961.8554179523013
lv25974	Giraffe	Golden Tusk Safari	Obs_4	1457.2789746196056	Hilly	Dense	Present	predator_density_per_sq_km	0.4835059162909911
lv25974	Giraffe	Zebra Horizon Park	Obs_4	1535.7640188448308	Flat	Open	Present	distance_to_water_km	2.7974385840814713
lv25974	Giraffe	Zebra Horizon Park	Obs_4	1535.7640188448308	Flat	Open	Present	average_annual_rainfall_mm	417.54448718781464
lv25974	Giraffe	Zebra Horizon Park	Obs_4	1535.7640188448308	Flat	Open	Present	predator_density_per_sq_km	0.6549743127877196
lv25974	Giraffe	Golden Tusk Safari	Obs_2	1161.3095138002225	Flat	Open	Absent	distance_to_water_km	4.965264157834927
lv25974	Giraffe	Golden Tusk Safari	Obs_2	1161.3095138002225	Flat	Open	Absent	average_annual_rainfall_mm	1354.3542674315565
lv25974	Giraffe	Golden Tusk Safari	Obs_2	1161.3095138002225	Flat	Open	Absent	predator_density_per_sq_km	0.5855379921710983
lv25974	Giraffe	Savanna Whisper Reserve	Obs_1	1228.9900603213528	Hilly	Open	Absent	distance_to_water_km	2.392123700849632
lv25974	Giraffe	Savanna Whisper Reserve	Obs_1	1228.9900603213528	Hilly	Open	Absent	average_annual_rainfall_mm	1557.9732584629483
lv25974	Giraffe	Savanna Whisper Reserve	Obs_1	1228.9900603213528	Hilly	Open	Absent	predator_density_per_sq_km	1.3187800556667524
lv25974	Giraffe	Savanna Whisper Reserve	Obs_2	1136.6373866426604	Flat	Open	Present	distance_to_water_km	2.3881981838607342
lv25974	Giraffe	Savanna Whisper Reserve	Obs_2	1136.6373866426604	Flat	Open	Present	average_annual_rainfall_mm	1322.203678084597
lv25974	Giraffe	Savanna Whisper Reserve	Obs_2	1136.6373866426604	Flat	Open	Present	predator_density_per_sq_km	0.49989593044865166
lv25974	Giraffe	Golden Tusk Safari	Obs_1	1670.177489512475	Flat	Open	Present	distance_to_water_km	6.269924988031673
lv25974	Giraffe	Golden Tusk Safari	Obs_1	1670.177489512475	Flat	Open	Present	average_annual_rainfall_mm	991.7959100758775
lv25974	Giraffe	Golden Tusk Safari	Obs_1	1670.177489512475	Flat	Open	Present	predator_density_per_sq_km	1.4820540142459449
lv25974	Giraffe	Savanna Whisper Reserve	Obs_1	1489.8002914633162	Hilly	Dense	Absent	distance_to_water_km	2.9528650260098432
lv25974	Giraffe	Savanna Whisper Reserve	Obs_1	1489.8002914633162	Hilly	Dense	Absent	average_annual_rainfall_mm	990.0008973172243
lv25974	Giraffe	Savanna Whisper Reserve	Obs_1	1489.8002914633162	Hilly	Dense	Absent	predator_density_per_sq_km	0.45772281369548573
lv25974	Giraffe	Lionshade Wilderness	Obs_3	1210.8007019911545	Hilly	Open	Absent	distance_to_water_km	4.53751569417576
lv25974	Giraffe	Lionshade Wilderness	Obs_3	1210.8007019911545	Hilly	Open	Absent	average_annual_rainfall_mm	545.1797130546703
lv25974	Giraffe	Lionshade Wilderness	Obs_3	1210.8007019911545	Hilly	Open	Absent	predator_density_per_sq_km	3.596536577919845
lv25974	Giraffe	Golden Tusk Safari	Obs_4	1326.142802581312	Hilly	Dense	Absent	distance_to_water_km	2.157070400632828
lv25974	Giraffe	Golden Tusk Safari	Obs_4	1326.142802581312	Hilly	Dense	Absent	average_annual_rainfall_mm	1237.1156031664684
lv25974	Giraffe	Golden Tusk Safari	Obs_4	1326.142802581312	Hilly	Dense	Absent	predator_density_per_sq_km	1.3804560900947738
lv25974	Giraffe	Savanna Whisper Reserve	Obs_1	1278.293410970413	Hilly	Dense	Present	distance_to_water_km	1.5067246369978657
lv25974	Giraffe	Savanna Whisper Reserve	Obs_1	1278.293410970413	Hilly	Dense	Present	average_annual_rainfall_mm	936.7797457924673
lv25974	Giraffe	Savanna Whisper Reserve	Obs_1	1278.293410970413	Hilly	Dense	Present	predator_density_per_sq_km	0.61219615777968
lv25974	Giraffe	Savanna Whisper Reserve	Obs_1	917.583129504852	Hilly	NA	Absent	distance_to_water_km	6.132706651927912
lv25974	Giraffe	Savanna Whisper Reserve	Obs_1	917.583129504852	Hilly	NA	Absent	average_annual_rainfall_mm	802.9771223916773
lv25974	Giraffe	Savanna Whisper Reserve	Obs_1	917.583129504852	Hilly	NA	Absent	predator_density_per_sq_km	1.1838030180739725
lv25974	Giraffe	Zebra Horizon Park	Obs_3	1087.1780660091124	Hilly	Dense	Absent	distance_to_water_km	0.9804378794658962
lv25974	Giraffe	Zebra Horizon Park	Obs_3	1087.1780660091124	Hilly	Dense	Absent	average_annual_rainfall_mm	576.3922622025074
lv25974	Giraffe	Zebra Horizon Park	Obs_3	1087.1780660091124	Hilly	Dense	Absent	predator_density_per_sq_km	0.7813616005264507
lv25974	Giraffe	Savanna Whisper Reserve	Obs_3	1387.5242639260928	Hilly	Dense	Present	distance_to_water_km	5.218711861739274
lv25974	Giraffe	Savanna Whisper Reserve	Obs_3	1387.5242639260928	Hilly	Dense	Present	average_annual_rainfall_mm	910.0712510061184
lv25974	Giraffe	Savanna Whisper Reserve	Obs_3	1387.5242639260928	Hilly	Dense	Present	predator_density_per_sq_km	1.296675358083266
lv25974	Giraffe	Zebra Horizon Park	Obs_1	1507.6983340588586	Flat	Dense	NA	distance_to_water_km	4.399621462406151
lv25974	Giraffe	Zebra Horizon Park	Obs_1	1507.6983340588586	Flat	Dense	NA	average_annual_rainfall_mm	745.2816594949875
lv25974	Giraffe	Zebra Horizon Park	Obs_1	1507.6983340588586	Flat	Dense	NA	predator_density_per_sq_km	1.1858655182573055
lv25974	Giraffe	Golden Tusk Safari	Obs_2	970.2816177800014	Hilly	Dense	Present	distance_to_water_km	3.9718422365148602
lv25974	Giraffe	Golden Tusk Safari	Obs_2	970.2816177800014	Hilly	Dense	Present	average_annual_rainfall_mm	880.890843901649
lv25974	Giraffe	Golden Tusk Safari	Obs_2	970.2816177800014	Hilly	Dense	Present	predator_density_per_sq_km	0.491703237216542
lv25974	Giraffe	Golden Tusk Safari	Obs_4	1442.1067123109603	Flat	Dense	Present	distance_to_water_km	2.4956220372722338
lv25974	Giraffe	Golden Tusk Safari	Obs_4	1442.1067123109603	Flat	Dense	Present	average_annual_rainfall_mm	634.7200036709207
lv25974	Giraffe	Golden Tusk Safari	Obs_4	1442.1067123109603	Flat	Dense	Present	predator_density_per_sq_km	0.5746927578456604
lv25974	Giraffe	Golden Tusk Safari	Obs_5	874.7300213899158	Flat	Dense	Present	distance_to_water_km	1.4353588783996258
lv25974	Giraffe	Golden Tusk Safari	Obs_5	874.7300213899158	Flat	Dense	Present	average_annual_rainfall_mm	1506.2768448837094
lv25974	Giraffe	Golden Tusk Safari	Obs_5	874.7300213899158	Flat	Dense	Present	predator_density_per_sq_km	1.2333272262957247
lv25974	Giraffe	Zebra Horizon Park	Obs_4	1555.017102704849	Flat	Open	Absent	distance_to_water_km	10.478774837860307
lv25974	Giraffe	Zebra Horizon Park	Obs_4	1555.017102704849	Flat	Open	Absent	average_annual_rainfall_mm	995.1992418376093
lv25974	Giraffe	Zebra Horizon Park	Obs_4	1555.017102704849	Flat	Open	Absent	predator_density_per_sq_km	3.149791739243771
lv25974	Giraffe	Zebra Horizon Park	Obs_5	1064.1033531148141	Hilly	Open	Absent	distance_to_water_km	1.458894440043302
lv25974	Giraffe	Zebra Horizon Park	Obs_5	1064.1033531148141	Hilly	Open	Absent	average_annual_rainfall_mm	1322.4835231817158
lv25974	Giraffe	Zebra Horizon Park	Obs_5	1064.1033531148141	Hilly	Open	Absent	predator_density_per_sq_km	2.136634454106549
lv25974	Giraffe	Lionshade Wilderness	Obs_4	1106.2447544198612	Hilly	Dense	Present	distance_to_water_km	9.220628262881558
lv25974	Giraffe	Lionshade Wilderness	Obs_4	1106.2447544198612	Hilly	Dense	Present	average_annual_rainfall_mm	219.4900989227044
lv25974	Giraffe	Lionshade Wilderness	Obs_4	1106.2447544198612	Hilly	Dense	Present	predator_density_per_sq_km	0.6458440380385571
lv25974	Giraffe	Zebra Horizon Park	Obs_2	1393.3663984978002	Hilly	Dense	Present	distance_to_water_km	1.0768846584068605
lv25974	Giraffe	Zebra Horizon Park	Obs_2	1393.3663984978002	Hilly	Dense	Present	average_annual_rainfall_mm	864.0406510015488
lv25974	Giraffe	Zebra Horizon Park	Obs_2	1393.3663984978002	Hilly	Dense	Present	predator_density_per_sq_km	1.7827302387304056
lv25974	Giraffe	Savanna Whisper Reserve	Obs_5	982.6561621732169	Hilly	Dense	Present	distance_to_water_km	4.164536157894446
lv25974	Giraffe	Savanna Whisper Reserve	Obs_5	982.6561621732169	Hilly	Dense	Present	average_annual_rainfall_mm	797.3553125223787
lv25974	Giraffe	Savanna Whisper Reserve	Obs_5	982.6561621732169	Hilly	Dense	Present	predator_density_per_sq_km	0.9665735857364346
lv25974	Giraffe	Lionshade Wilderness	Obs_2	1069.3285543438915	Flat	Dense	Present	distance_to_water_km	1.9822882081924287
lv25974	Giraffe	Lionshade Wilderness	Obs_2	1069.3285543438915	Flat	Dense	Present	average_annual_rainfall_mm	633.1221461902261
lv25974	Giraffe	Lionshade Wilderness	Obs_2	1069.3285543438915	Flat	Dense	Present	predator_density_per_sq_km	1.2348130180180248
lv25974	Giraffe	Zebra Horizon Park	Obs_1	1565.9800974197835	Hilly	Dense	Absent	distance_to_water_km	1.251241180096068
lv25974	Giraffe	Zebra Horizon Park	Obs_1	1565.9800974197835	Hilly	Dense	Absent	average_annual_rainfall_mm	1463.9827462672285
lv25974	Giraffe	Zebra Horizon Park	Obs_1	1565.9800974197835	Hilly	Dense	Absent	predator_density_per_sq_km	1.1999177868823407
lv25974	Giraffe	Lionshade Wilderness	Obs_5	878.8280831383429	Flat	Open	Absent	distance_to_water_km	2.204662658045644
lv25974	Giraffe	Lionshade Wilderness	Obs_5	878.8280831383429	Flat	Open	Absent	average_annual_rainfall_mm	575.415424069153
lv25974	Giraffe	Lionshade Wilderness	Obs_5	878.8280831383429	Flat	Open	Absent	predator_density_per_sq_km	6.066700210522586
lv25974	Giraffe	Golden Tusk Safari	Obs_3	1731.5965547461797	Hilly	Open	Absent	distance_to_water_km	3.643066495688791
lv25974	Giraffe	Golden Tusk Safari	Obs_3	1731.5965547461797	Hilly	Open	Absent	average_annual_rainfall_mm	1095.5170781224076
lv25974	Giraffe	Golden Tusk Safari	Obs_3	1731.5965547461797	Hilly	Open	Absent	predator_density_per_sq_km	0.4361791753510203
lv25974	Giraffe	Golden Tusk Safari	Obs_3	1365.024777189361	Hilly	Open	Present	distance_to_water_km	6.3346998897195
lv25974	Giraffe	Golden Tusk Safari	Obs_3	1365.024777189361	Hilly	Open	Present	average_annual_rainfall_mm	1253.9308856739076
lv25974	Giraffe	Golden Tusk Safari	Obs_3	1365.024777189361	Hilly	Open	Present	predator_density_per_sq_km	1.0731989930594839
lv25974	Giraffe	Lionshade Wilderness	Obs_2	1167.343544383441	Flat	Dense	Absent	distance_to_water_km	3.2111533324127093
lv25974	Giraffe	Lionshade Wilderness	Obs_2	1167.343544383441	Flat	Dense	Absent	average_annual_rainfall_mm	1053.4570565254069
lv25974	Giraffe	Lionshade Wilderness	Obs_2	1167.343544383441	Flat	Dense	Absent	predator_density_per_sq_km	0.28765768441221223
lv25974	Giraffe	Golden Tusk Safari	Obs_4	858.3879323391487	Hilly	Open	Present	distance_to_water_km	5.131345567791867
lv25974	Giraffe	Golden Tusk Safari	Obs_4	858.3879323391487	Hilly	Open	Present	average_annual_rainfall_mm	737.4233567513453
lv25974	Giraffe	Golden Tusk Safari	Obs_4	858.3879323391487	Hilly	Open	Present	predator_density_per_sq_km	1.5111714519879043
lv25974	Giraffe	Savanna Whisper Reserve	Obs_4	1580.2049282098812	Hilly	Dense	Present	distance_to_water_km	1.901635584488997
lv25974	Giraffe	Savanna Whisper Reserve	Obs_4	1580.2049282098812	Hilly	Dense	Present	average_annual_rainfall_mm	1282.34974201725
lv25974	Giraffe	Savanna Whisper Reserve	Obs_4	1580.2049282098812	Hilly	Dense	Present	predator_density_per_sq_km	2.154644899589079
lv25974	Giraffe	Zebra Horizon Park	Obs_4	1896.3269976844076	Flat	Open	Absent	distance_to_water_km	4.987884829349195
lv25974	Giraffe	Zebra Horizon Park	Obs_4	1896.3269976844076	Flat	Open	Absent	average_annual_rainfall_mm	1051.1764245522513
lv25974	Giraffe	Zebra Horizon Park	Obs_4	1896.3269976844076	Flat	Open	Absent	predator_density_per_sq_km	2.7509974878659924
lv25974	Giraffe	Zebra Horizon Park	Obs_1	1597.5480647901525	Flat	Dense	Present	distance_to_water_km	5.074292921998812
lv25974	Giraffe	Zebra Horizon Park	Obs_1	1597.5480647901525	Flat	Dense	Present	average_annual_rainfall_mm	680.950628085387
lv25974	Giraffe	Zebra Horizon Park	Obs_1	1597.5480647901525	Flat	Dense	Present	predator_density_per_sq_km	0.2598627488763915
lv25974	Giraffe	Golden Tusk Safari	Obs_2	1187.7100489952497	Hilly	Dense	Present	distance_to_water_km	7.278128456395767
lv25974	Giraffe	Golden Tusk Safari	Obs_2	1187.7100489952497	Hilly	Dense	Present	average_annual_rainfall_mm	583.5852857193817
lv25974	Giraffe	Golden Tusk Safari	Obs_2	1187.7100489952497	Hilly	Dense	Present	predator_density_per_sq_km	1.3350098205412377
lv25974	Giraffe	Savanna Whisper Reserve	Obs_4	1152.354624172367	Hilly	Open	Absent	distance_to_water_km	1.7544875426040045
lv25974	Giraffe	Savanna Whisper Reserve	Obs_4	1152.354624172367	Hilly	Open	Absent	average_annual_rainfall_mm	1626.0152303479442
lv25974	Giraffe	Savanna Whisper Reserve	Obs_4	1152.354624172367	Hilly	Open	Absent	predator_density_per_sq_km	3.0506630668797556
lv25974	Giraffe	Zebra Horizon Park	Obs_2	866.2266352120828	NA	Dense	Present	distance_to_water_km	9.88658435219763
lv25974	Giraffe	Zebra Horizon Park	Obs_2	866.2266352120828	NA	Dense	Present	average_annual_rainfall_mm	796.4490563744689
